,#KIC_ID,U,V,W,TMASS_ID,J_APOGEE,ERROR_J_APOGEE,H_APOGEE,ERROR_H_APOGEE,K_APOGEE,ERROR_K_APOGEE,RA_GAIA,DEC_GAIA,TEFF_APOGEE,ERROR_TEFF_APOGEE,M_H_BASTA,ERROR_M_H_APOGEE,LOGG_APOGEE,ERROR_LOGG_APOGEE,PARALLAX_GAIA,ERROR_PARALLAX_GAIA_x,EVO_BASTA,pmra,pmra_error,pmdec,pmdec_error,ERROR_PARALLAX_GAIA_y,radial_velocity,radial_velocity_error,FeH,age,age_errp,age_errm,massfin,massfin_errp,massfin_errm,radPhot,radPhot_errp,radPhot_errm,X_corr,Y_corr,Z_corr
4390,7907664,-23.57970370904923,-13.928076315147026,21.610835254278246,19481119+4337038,9.689000129699707,0.020999999716877937,9.133999824523926,0.017999999225139618,8.994000434875488,0.016000000759959214,297.0466600971495,43.61774813651171,4723.82275390625,71.20323181152344,0.16021206974983215,0.02771006152033806,2.3719873428344727,0.03727996349334717,0.6941962108194376,0.02733117822627664,"flash,clump,agb",-2.2946073738710133,0.041195309721215635,4.2981125427757325,0.04295645085394368,0.02733117822627664,-15.062566181417987,0.4041926233923289,0.15,6000.0,2100.0,1600.0,1.256558408528342,0.11180463455645252,0.1005129677963108,11.89169772412405,0.2887745895984306,0.27591649119070816,-8005.880743990096,1389.7772063920413,244.40655302115775
4391,9540277,37.47177334960182,-24.235207728488287,-2.749774688482024,19481124+4606317,11.30799961090088,0.02199999988079071,10.720999717712402,0.017999999225139618,10.630000114440918,0.016000000759959214,297.04683758626487,46.10879656886636,4812.41748046875,82.827880859375,0.3613356053829193,0.02540035918354988,3.213505506515503,0.0532316118478775,0.8394883918403021,0.014271069880373174,"solar,rgb",-5.163215642215113,0.0283071136024422,-6.350704787189777,0.030498463062992993,0.014271069880373174,-17.4471787158643,1.7640006706991431,0.3,6400.0,2300.0,1600.0,1.2461193093715224,0.10016813501809918,0.09722691041335008,4.534614878457499,0.05850784363618278,0.05764921379631183,-8103.884211686136,1153.983721143461,230.37497025570724
4392,6143256,9.286188129132569,-3.4207356946352263,9.038854457162724,19481295+4129507,11.241999626159668,0.027000000700354576,10.640999794006348,0.026000000536441803,10.545999526977539,0.020999999716877937,297.05394224122006,41.49741492344864,4921.015625,81.00850677490234,-0.20264095067977905,0.037162620574235916,2.9685490131378174,0.05964469909667969,0.610952399896396,0.021349143688590658,"solar,rgb",-2.196997197509745,0.03563964800029922,-0.5245746946558023,0.03687826308091968,0.021349143688590658,0.2262766060845989,5.484303812932084,-0.2,3800.0,1600.0,1100.0,1.3072854468564368,0.13597946282765228,0.11883339549491012,6.357538124367123,0.14142743037761196,0.13657863500783307,-7912.034236224156,1571.2816899673132,245.43284758061344
4393,4945337,-27.600491638791212,-48.841244542559004,-29.014895390576662,19481305+4002492,9.881999969482422,0.023000000044703484,9.321000099182127,0.02500000037252903,9.13700008392334,0.019999999552965164,297.05438840451967,40.04699405777011,4615.38818359375,66.29605865478516,0.3662706911563873,0.02317087538540364,2.45927357673645,0.032634049654006965,0.6320954073067718,0.027559969156908854,"flash,clump,agb",4.4891974686810885,0.044437377181579016,0.11323198819907344,0.046141459376904836,0.027559969156908854,-57.655510129123584,0.23462506546821685,0.3,3000.0,900.0,600.0,1.5787784723803169,0.1200101569887826,0.12146691093461424,12.333344115283706,0.3463782471319039,0.3416675611918443,-7891.084139090991,1512.3094325852462,218.22724024620575
4394,10025720,58.94236644854014,-11.103474402583883,-5.851291607382128,19481323+4657263,11.229000091552734,0.02199999988079071,10.734999656677246,0.017999999225139618,10.642000198364258,0.017999999225139618,297.0551179630778,46.95731708377098,5113.1337890625,102.33712768554688,0.0483466312289238,0.03523998335003853,2.8054890632629395,0.0498151145875454,0.4657260686943226,0.02382064754566977,"solar,rgb,flash,clump,agb",-3.4634345864284537,0.04208459245930462,-5.423238231643747,0.04386490413392684,0.02382064754566977,-2.360147240541375,0.9894595157210732,0.06,1300.0,100.0,100.0,1.9923578071628347,0.09026897227871288,0.03855828523873628,8.149731869937785,0.20502542853403585,0.18403834902181326,-7965.628398723077,2082.1604740447974,414.3265236248838
4395,11042262,95.78530191616932,-66.22011046880732,-67.04582548437594,19481332+4830318,11.442999839782715,0.023000000044703484,10.855999946594238,0.017999999225139618,10.743000030517578,0.017000000923871994,297.0554990352471,48.508824016141844,4762.5224609375,83.67369842529297,0.06169804930686953,0.029045088216662407,2.463398694992065,0.04275238141417504,0.3149314855584501,0.01471160415669761,"flash,clump,agb",-0.09971948140727616,0.027397645614356227,-7.836478208305732,0.029736501129231468,0.014711604156697606,-64.34331422013906,0.6667581192445473,0.06,4300.0,1700.0,1100.0,1.3573079416476297,0.12462460243054907,0.1227003616736424,11.238536077976262,0.3519858147572297,0.4465552470568106,-7875.991526175837,3082.8293851244593,643.7473233620551
4396,6461675,,,,19481416+4150356,10.968999862670898,0.026000000536441803,10.428999900817873,0.02199999988079071,10.239999771118164,0.017999999225139618,297.0589606127372,41.843187844696715,5003.02392578125,93.97854614257812,-0.012775767594575882,0.03321187943220138,2.7163400650024414,0.04675796627998352,0.5426325013893236,0.0238806318263117,"flash,clump,agb",-2.9999789079028663,0.0390370467914406,-5.3122461964642484,0.04473343475690572,0.023880631826311696,,,0.0,1400.0,0.0,100.0,1.924689334433007,0.026077322440378525,0.0263838633214668,8.519250710816955,0.2267682583106403,0.200391042203238,-7871.4184274517565,1770.7564782879126,279.17667143995567
4397,8575147,49.801628697511795,-24.969207647927163,-10.964630603828141,19481444+4436464,10.246000289916992,0.024000000208616257,9.722999572753906,0.017999999225139618,9.583999633789062,0.016000000759959214,297.06015723585585,44.61287934753489,4909.140625,79.67678833007812,0.10654567927122116,0.031119633466005325,2.579833745956421,0.04097249731421471,0.5487477596605765,0.025194650041779013,"flash,clump,agb",-3.065521233677833,0.04085060762644949,-5.9115333089135325,0.04665378122662352,0.025194650041779013,-16.141757608700107,0.4038247364695504,0.1,2500.0,600.0,600.0,1.6153679865533632,0.164478152926248,0.11734659157155768,10.813278607392588,0.3786884071476209,0.3139064300827421,-7952.663660927605,1761.5124890083405,318.94648976627496
4398,10156307,113.42147203434062,-23.34003604723287,-24.627168409035484,19481525+4707242,11.376999855041506,0.02199999988079071,10.826000213623047,0.017000000923871994,10.699000358581543,0.017000000923871994,297.06355135878624,47.1233735075331,4797.7451171875,83.84947967529297,0.07879741489887238,0.02984385192394257,2.424111843109131,0.04305421561002731,0.3300290232491302,0.01720243265594804,"flash,clump,agb",-3.6085213098602495,0.029711251841732938,-7.841531165144013,0.03052883696034916,0.01720243265594804,-9.242195130814224,0.7829667258920195,0.06,6300.0,2600.0,1800.0,1.2205155604854578,0.12735229695682482,0.11529302746626735,10.794765710171154,0.4880784833209351,0.2775458186470701,-7831.456974358759,2938.828323288356,580.4586758758949
4399,9663182,67.65713734833035,-12.223105079472704,-17.953576091689015,19481603+4618314,10.737000465393066,0.019999999552965164,10.163999557495117,0.017999999225139618,10.041999816894533,0.014999999664723871,297.06680297117583,46.30871736541901,4713.9873046875,72.36346435546875,0.110331229865551,0.027235154062509537,2.8577470779418945,0.052313677966594696,0.4506258561692105,0.023291045184089955,"solar,rgb",-2.4530540338472244,0.0444355772599196,-6.530281431434579,0.048774715838055364,0.023291045184089955,-3.49291486654177,0.8277346216112067,0.15,1000.0,200.0,100.0,2.1354582701392584,0.100015006705648,0.1258040793212709,10.562167860167113,0.29588641464571985,0.28132311081462896,-7932.136789996766,2150.4604153434266,415.3560748875557
