#KIC_ID,TMASS_ID,J_APOGEE,ERROR_J_APOGEE,H_APOGEE,ERROR_H_APOGEE,K_APOGEE,ERROR_K_APOGEE,RA_GAIA,DEC_GAIA,TEFF_APOGEE,ERROR_TEFF_APOGEE,M_H_BASTA,ERROR_M_H_APOGEE,LOGG_APOGEE,ERROR_LOGG_APOGEE,PARALLAX_GAIA,ERROR_PARALLAX_GAIA_x,EVO_BASTA,pmra,pmra_error,pmdec,pmdec_error,ERROR_PARALLAX_GAIA_y,radial_velocity,radial_velocity_error,FeH,X,Y,Z,age,age_errp,age_errm,massfin,massfin_errp,massfin_errm,radPhot,radPhot_errp,radPhot_errm
10668310,19314749+4759148,11.470999717712402,0.01899999938905239,10.925000190734863,0.017999999225139618,10.826000213623047,0.017000000923871994,292.94784474424284,47.987482413411065,4760.97900390625,83.84719848632812,0.051471583545207984,0.029322214424610138,2.4169459342956543,0.0431114062666893,0.28167153170302833,0.01305079210186871,"flash,clump,agb",-1.7470627085244603,0.024081711916795097,-3.9462394703318697,0.02613586236776525,0.013050792101868708,-33.15918824854625,0.8594003681880561,0.06,-8310.469319557938,-228.83850190446285,20.58047167634864,3500.0,1200.0,900.0,1.4429562834934533,0.1401374347767963,0.12532255885074028,12.268889963914116,0.34155660072815763,0.32141177197881104
7121616,19314755+4240560,11.57699966430664,0.020999999716877937,10.960000038146973,0.017000000923871994,10.842000007629396,0.017000000923871994,292.94815550785637,42.682175880245936,4610.57373046875,75.7088623046875,-0.04780489206314087,0.029702138155698776,2.551165580749512,0.06329382210969925,0.3808243474429541,0.016178791618919854,"solar,rgb",2.090737066719881,0.027005374587930425,-10.607162597388335,0.028986426199364836,0.016178791618919854,-1.4665260903773252,3.196332171096643,-0.05,-8310.404428081176,-229.74764016233482,20.258670584045433,10200.0,2700.0,2600.0,1.0336678333135612,0.08565680376344043,0.06598950718268215,9.171874136174669,0.23445137902352364,0.2247844077038419
5709182,19314933+4059408,10.321000099182127,0.019999999552965164,9.781000137329102,0.02199999988079071,9.654000282287598,0.017000000923871994,292.9555148767859,40.99460976395094,4852.5771484375,77.64362335205078,-0.11695538461208345,0.035058017820119865,2.466323137283325,0.044369596987962716,0.5464033559592282,0.024631252305314155,"flash,clump,agb",-10.723027585317585,0.04396813939314032,-12.529307173553915,0.048497735449973774,0.024631252305314155,-23.423265491670303,2.989925862893709,-0.08,-8310.554470426447,-230.5112042903573,20.080298857233128,5300.0,2100.0,1500.0,1.2240431581298854,0.12763778664471934,0.11201568036660237,10.462740216863551,0.2496964708369731,0.1900754604051702
10977979,19315225+4824305,10.847000122070312,0.020999999716877937,10.390000343322754,0.017999999225139618,10.286999702453613,0.016000000759959214,292.96768576116784,48.408436608895215,4853.11669921875,77.21338653564453,0.042474433779716485,0.03154220432043076,3.1549317836761475,0.0543881393969059,0.9453182554186208,0.023158330746567986,"solar,rgb",-8.93496393149527,0.04097199949677058,-8.516704506236481,0.04277154574901335,0.023158330746567986,-27.953599753139443,0.7696581182301492,0.06,-8310.88837666281,-231.2260246125924,20.00052686005449,7000.0,2800.0,1900.0,1.158899382227789,0.1075101417583233,0.09854830623880284,4.6708350057939985,0.07580121533218698,0.07539070521370306
6866992,19315251+4222140,11.392000198364258,0.020999999716877937,10.892999649047852,0.020999999716877937,10.786999702453613,0.019999999552965164,292.96877570730436,42.37055365146114,5040.89599609375,90.44963073730469,0.2006591111421585,0.032012939453125,2.723027229309082,0.04376542940735817,0.33493453677078233,0.019098458392728886,"flash,clump,agb",-4.9154498629341665,0.03195270649893327,-7.94305659524584,0.041773401098829765,0.019098458392728886,-34.640783087070716,1.5638820339608892,0.15,-8310.30109656678,-229.40826396865089,20.32045486633118,800.0,200.0,150.0,2.4664769800897406,0.12950106434727138,0.14113828129671854,10.41404837448217,0.3382333180032351,0.3290328384878354
9283664,19315395+4547491,10.484999656677246,0.019999999552965164,9.94499969482422,0.014999999664723871,9.779999732971193,0.014999999664723871,292.9748073045883,45.796977686432676,4738.22509765625,87.3779525756836,0.13007213175296786,0.027177827432751656,2.350802183151245,0.04261133819818497,0.4727036244243244,0.022203013836804692,"flash,clump,agb",-0.7058242194140391,0.036696445122736183,-2.437177412880906,0.040769130697561946,0.022203013836804692,-49.73666770745802,0.3166328886925652,0.15,-8310.633866537053,-230.21866526861996,20.209606295413426,7200.0,3200.0,2100.0,1.188968838842026,0.12085338525904588,0.11251454597044064,11.830091827856819,0.3340498470300464,0.3205621473915468
5963894,19315425+4113589,10.329000473022461,0.020999999716877937,9.692999839782717,0.02199999988079071,9.574000358581543,0.01899999938905239,292.9760568894113,41.233039835890864,4611.31591796875,66.78241729736328,0.020341895520687103,0.027920303866267204,2.390573024749756,0.05323685333132744,0.5305675564370079,0.02507662607091015,"solar,rgb",-0.6911048127564712,0.04339525164451788,0.7366899726323026,0.045289477382160256,0.02507662607091016,-8.60717082271168,0.3955693143516936,0.0,-8310.546584310903,-230.4581544288881,20.09323416300901,3900.0,2100.0,900.0,1.3629329629485425,0.1110068209199282,0.150289595775301,11.892349749215288,0.3413319195374616,0.32450787816331683
9833651,19315492+4639571,10.48900032043457,0.020999999716877937,9.928000450134276,0.01899999938905239,9.789999961853027,0.014000000432133676,292.97884624503683,46.66583711476196,4680.00146484375,69.21267700195311,0.180638387799263,0.02605654112994671,2.521382570266724,0.035595349967479706,0.4955918208912589,0.023065017507547917,"flash,clump,agb",-4.214902949951208,0.04193868172321087,-6.611802054532522,0.050582559474484166,0.023065017507547917,10.858903522481599,1.0531425346451884,0.15,-8310.680898333472,-230.30949035372208,20.201489474631444,3900.0,1200.0,800.0,1.4129496557918881,0.11257793277329298,0.10399918683656106,10.772379545658396,0.4460305520571808,0.1812732261935981
2720096,19315497+3754393,11.336999893188475,0.020999999716877937,10.776000022888184,0.020999999716877937,10.675000190734863,0.017999999225139618,292.9790207377858,37.91087395142447,4909.521484375,97.87238311767578,0.05779142677783966,0.030526690185070038,2.6549172401428223,0.04710428416728973,0.5514910769052093,0.016508288072263674,"solar,rgb",-4.7915528644762535,0.028059369290685882,-6.232549200352451,0.028427681516515018,0.016508288072263674,,,0.0,-8310.474474619214,-230.5459231631839,20.032431236455167,6000.0,400.0,500.0,1.202800321396838,0.029481031566905624,0.026204871082371683,6.891070157675195,0.11188931928740242,0.11050891318874
5623833,19315569+4050452,11.144000053405762,0.020999999716877937,10.623000144958496,0.019999999552965164,10.532999992370604,0.017999999225139618,292.98206155493244,40.845927357579434,4861.1962890625,90.2479248046875,-0.1335606724023819,0.03628946095705032,2.9909298419952406,0.06952343136072159,0.8981041913004216,0.03127358132917573,"solar,rgb",1.1788237516489335,0.05313274822104419,4.830033703073969,0.06895714577656137,0.03127358132917573,-85.58339808697441,1.9094758282254631,-0.15,-8310.748524246852,-231.18858807355954,19.94931213158177,16500.0,2500.0,3600.0,0.8865424875505077,0.060821376019871136,0.03443024323833166,4.437249341087653,0.09769744861897324,0.09260537344560227
9773266,19315614+4633002,10.520999908447266,0.019999999552965164,10.010000228881836,0.017000000923871994,9.913999557495117,0.01899999938905239,292.98388387705967,46.55004991767416,4908.67138671875,80.59089660644531,-0.2294384390115738,0.03838127851486206,2.419138193130493,0.04746869206428528,0.4645905354584997,0.03231974665765762,"flash,clump,agb",-4.708853019470089,0.05851003652506321,-0.7875899664396506,0.055476465807896405,0.03231974665765761,-23.72634575773933,1.5891140390199008,-0.2,-8310.652000409074,-230.18096231562663,20.22963309575333,5500.0,2800.0,1700.0,1.1847288221153955,0.14479021351513174,0.13027131759807076,10.788442499513318,0.5647548431257512,0.4562421292962604
6446468,19315982+4152599,9.00100040435791,0.024000000208616257,8.498000144958496,0.020999999716877937,8.37600040435791,0.017000000923871994,292.9992231976455,41.88327671488833,4839.19873046875,76.47779083251953,0.07077118009328842,0.03061840869486332,2.508185386657715,0.040309589356184006,0.9497039972863496,0.026411339599780672,"flash,clump,agb",-0.2123453026088264,0.04668679372315164,-10.022272505431383,0.05266328749344069,0.026411339599780672,-3.1243855821006696,0.4694434768508754,0.06,-8310.782082692825,-231.24255004212426,19.946826811784174,3100.0,900.0,600.0,1.4955366762268358,0.12052290877306306,0.10915903395402426,11.169984474782641,0.21028908843701544,0.2314806010041739
2859830,19320042+3801031,10.80799961090088,0.02199999988079071,10.21500015258789,0.02199999988079071,10.081000328063963,0.017999999225139618,293.0017511792218,38.01746211194551,4693.443359375,73.2700424194336,0.11453934013843535,0.029060063883662224,2.38010835647583,0.0397217720746994,0.4101595840973572,0.026422725622857628,"flash,clump,agb",-4.834278027350873,0.043209939803913966,-12.635187672973313,0.043871896810007686,0.026422725622857628,-34.81524168711309,0.8270927878412808,0.15,-8310.278273276805,-229.9609790832983,20.131163411836265,6000.0,2700.0,1800.0,1.2490045806175092,0.13831625770067935,0.12500141573576906,11.85914698154021,0.4640414389276639,0.4250084783839334
