#KIC_ID U V W
8004686	6.446589738191159	-0.4379566146293996	8.896257965370868
7935931	9.507005191261799	-51.6490457265474	-29.677725910912365
7798033	nan	nan	nan
8004863	66.76541894147512	36.77526320825615	-10.051211517950891
7936033	-42.36184039136311	-41.484976116107106	-3.7573609003239223
7581399	59.41792401209475	-28.860679771478175	-42.38236718613245
7729364	39.029415100901815	-95.54750816197966	-43.587514579340784
8073887	7.218248902637596	-66.1931236491302	-38.642848660828456
8005116	17.93884291863249	-4.052997554781854	-21.077051116957772
7499531	-10.58717797185292	0.9066174228968862	7.316786191494577
7936353	nan	nan	nan
7936407	-10.3125545825395	-13.762941096410003	-4.487876945808813
8142366	48.79275792291708	-20.360250465514213	1.3606732100582128
7499677	122.68780200708241	-32.56917511741642	-20.729405943649358
8005225	60.22718423040322	-42.945305535301316	-15.332060548989578
7581822	84.16398307460896	-9.964976476484168	-10.655785523371682
7798570	41.43493353689451	-20.94157429581611	-13.959802203476254
7335125	90.72527723513502	-37.363028974867916	-43.33962528506666
8142438	72.81232684193411	-46.10110884528402	2.250841289692568
10448025	-23.0429927941003	-29.19161203225761	-4.591732449271207
7581869	46.83558832312882	-56.462564306431176	3.7820693938128738
7499808	-25.16889040078113	-58.310390636793755	-29.89258278784306
7416430	-8.33678322710724	-43.519547387667075	-1.6083787431140708
8276880	-26.414222761606837	-22.930084934188926	-22.20320277260193
10252281	46.15051941785924	-4.283861959892278	-18.59087881419479
8210306	59.51415901767195	-57.157880423192154	-41.7266173416483
10643913	6.002228902245937	-18.514446126917193	-0.6268725500584864
8142716	-8.529015575176711	-46.11540280497482	-15.791858792368954
10118422	38.13939779472501	-8.845586747233455	17.73699034244291
10053224	110.86781217994447	-17.076242065033682	-11.326465078897117
10644029	54.082372797259005	-116.29156687683698	-40.029406542616215
8277043	25.93799603539871	-5.303663856157783	-7.371670745644814
10186053	58.038688807752955	-45.983342470846026	-22.631661936047923
10186075	55.125927421692076	-2.059782616365169	-8.543137237093587
7006903	-44.854592371559534	-26.851696182212464	-33.527265877266586
10053392	-38.13658272300181	-61.927754333359644	-18.474679120628075
10053414	122.43803894268132	-40.08943600565124	-12.484354778085176
7255270	12.082240091234473	-23.38153089204988	3.46869012003552
8142943	-11.005255881453435	-74.31135532345257	-36.030797252273985
7255313	15.955614266925467	12.367367243297338	25.638978032455803
7730215	-60.58027800870544	-41.301753056347394	-31.261622051017227
10318539	34.49177680364092	4.130893875639572	-8.028107336592594
10252692	57.07500714651213	-21.501665392544737	10.681653843863508
10709049	-28.906822050981226	-17.18565691074363	-17.68022528452981
7090906	5.794569057193113	-96.15005815508417	-52.696257208562535
10053594	31.5268459038113	-1.8365753206285262	-9.310129661912109
10252757	-25.333333219535483	-35.31515068480306	-2.925081106984319
8277362	52.1655382209359	-42.291140994227334	-25.420660990934458
8343654	2.388892671396338	-1.0744996047907875	-9.733635534527513
8143132	112.3968990830618	-88.04748234286342	-68.15653499975963
8408976	nan	nan	nan
8006058	26.83340834366461	-11.612725677474714	-5.018178404937416
8006060	18.042015670660454	-40.968782090906956	-5.6811009522078795
7799423	75.09475230299951	-120.89563847308217	-43.996326214455216
8343745	96.46137494883472	-26.10426075967868	-22.937165387728314
9932339	-41.43619889910641	-25.681087605035742	-4.161017214987666
7173776	58.88158985226183	-38.468957307786695	-10.210943534855609
10318787	nan	nan	nan
10118979	42.26820567550558	-10.651808956312408	-29.7307142187192
8277539	46.98220041344211	-23.197982158453442	-26.588413856104292
7173885	9.105226584458299	-39.26449115557347	8.145861310957695
7799547	167.6779737402647	-47.24178621649688	-21.729736430489798
7937449	33.746829197910145	-2.2837718311537287	0.13653507580564295
9811950	-34.63753725072847	-18.412315875931	-19.969495417343722
10514427	55.58083343133854	-38.621576266662316	-7.91606078091264
7336419	197.19572562769213	-93.9183564203667	-36.779489652218686
10514458	35.72430390850815	-55.0664635695357	-13.591149509793148
8006369	89.8993652667848	-49.9482986443941	29.68899367561432
10384255	50.24644119828364	-11.435762769276124	-21.086645336395375
6664431	43.2429241534937	-9.509174211444076	-12.899521832617417
7659773	44.02278404272556	-7.22973239837134	35.89627746479643
7417685	117.18853863091348	-16.21397962107784	4.691034591876093
7799762	35.43823238312759	-2.5662072533959304	-19.116058732055407
6664516	-24.738204806384473	-95.58166210646394	-39.39532633738691
7799782	23.048561767324607	-32.053026337187674	-5.984810540653623
10776009	-43.3219675569869	-85.2213074243493	13.550451638924972
9872162	39.411529444316926	-14.499424660401417	18.434627068678868
10709676	-30.2044972737802	6.7096872366186915	-14.710246602530276
10709704	nan	nan	nan
10319146	-11.258423407454206	-30.322430918874062	-20.76209456757227
8277848	66.62197819553315	-61.94536750919477	-30.160710280606164
6836772	22.02800030063677	-18.32028485423379	-6.506401482145414
7799904	-49.70950893504402	-110.80239645460172	-39.833621469664294
8277879	-20.96303563943554	-78.29886075353761	-75.74523439834661
10709799	-80.89845428260769	-37.318032897154154	-23.46813304204404
8277914	49.512788796957096	-34.26946751583981	-13.784984882842558
8538882	37.9142170559366	-20.77248847937014	-2.0144908077205805
10902770	101.81565444484595	-136.8403573924186	-61.36537517967196
8538922	28.23314156128299	-2.598679416734427	28.467735639472714
10776256	-44.167638905799	-46.776121825261754	6.938860897136445
10384595	96.50825769438931	-70.01942488790073	-4.926803018083435
7937828	65.54722563850336	9.944511266672293	-23.346417642720247
7501516	56.91765166249309	-37.693842820003056	-25.050924533166267
8143905	87.60300941528799	-54.11369461138548	-40.10634585994471
6664950	80.31895286118755	-99.4260322412394	-90.80191261676485
8211573	26.442290452817794	-40.38220660838189	-31.085983013923578
7256461	75.04893357118712	-54.126482605500996	6.700150661554801
7008219	45.12754580616178	15.071992509339026	1.6899721948298367
7174636	72.56179865996768	-52.36470400176091	-10.09663428446539
10253602	70.85633754387662	-38.53556511109258	-40.075230193244245
10119692	74.916385174079	-11.23000373618271	5.743041515274905
8409750	22.92195023926623	-28.49229839012321	-30.090266143068472
7501722	113.8002678616827	-30.33384874960109	-13.92971083331517
9812507	9.811110329637037	-10.64949278433889	-33.68526024578297
7938029	65.29623899163377	-79.08273615683936	6.476540628768097
7660250	-110.26115735484797	-73.04158180483961	67.75145982160224
8539201	88.19347326318619	-23.66678746160673	-13.65125149446649
6837256	106.72422351562098	-45.3498887245033	6.811057016869883
7092127	53.447108454595885	-28.742767764962736	-36.056237137480515
10776711	65.66139500923181	-66.62734576280724	7.080919896501888
10449846	-23.451536118133482	-53.03972080684861	-3.0778432412298695
7583651	84.62580291437472	-54.34061570963084	11.318743999512353
10449862	nan	nan	nan
9569162	6.0085198486745295	-36.194319126276554	6.702150344015541
9752341	205.21860398902976	-109.68655263843816	80.09207218047003
6579998	31.87631738568735	-58.06855774782568	-15.660222948085302
8409983	44.32898558107498	-38.54156688464883	-36.09197914628234
10903247	57.39188077240798	-10.63535210367914	1.2806789374311656
8410006	-52.0886387872876	-33.778050759077274	-24.097599107663527
10319709	-17.40145922345438	-6.29979374522199	2.0127691346588836
9691826	-22.641621852379306	-40.180301453097485	-12.72217270251724
7583780	31.75497598416495	-30.452660816277472	10.819851950975718
7502070	99.79281517959126	-177.62242262040712	-49.857752482790566
8474990	59.18569003115537	-95.86807389344344	1.5785839583273535
7869659	15.687272981649551	-74.00701660320746	-51.795853347251466
6751876	73.56736487691698	-22.426819136728	-52.405364954214136
10253921	3.823332973223307	-18.716990829996547	6.308914888945473
8475025	69.80833873820914	7.8999410342472345	-14.422559771502197
8278491	nan	nan	nan
8007218	-55.45404179981553	-3.3125263693988245	-13.939182847946576
6837573	41.27676395904403	-32.81217062402513	-10.908390748701656
11013005	138.8014889654399	-58.229299251072945	-16.34889156850351
10254023	15.829013638586366	-14.741778028443292	-6.6236730158717405
10254051	3.0338653819051054	-63.68067285458844	-28.26487808464975
8475164	116.59757758760347	-56.46493350443217	15.245265690999215
9569462	-31.758153476631826	-57.90448030147019	-38.318623254044084
6497663	-120.16937169647912	-59.38085653465771	-42.571641398206545
8144467	87.08492161055047	-29.905824741190116	-32.430184837256306
8076215	31.399236091814345	-42.065004731003114	-21.725938461888134
10777098	25.979058253030615	-58.56197472775577	13.263138065153214
7257193	25.65966583589148	-102.13655929257487	-15.485286163997449
9692063	51.9551900963789	-3.4621931081524053	-9.999520599779142
6752140	-16.400178036479502	-50.770451280951306	36.21586512160912
8144529	-27.186361076283212	-3.077579092095192	16.476599605225637
6580435	84.05891737094531	-44.81905276165139	-45.05963483371164
10055061	2.1965261566989494	-70.84113379353337	-37.99809400773957
8007458	36.4138113601113	0.31461920617923056	-13.543385392287135
6580479	-6.824733240625841	0.42013637555507444	-1.3048372919180373
7800848	-31.61066237806996	-82.51539315422602	-29.719441755954122
8669308	33.90293241995462	-8.432224078124108	10.204948669357304
7800895	117.48514804070373	-55.387377982505825	-33.32650957849026
9508346	-36.34794098059092	-72.25472248283481	8.872817503337693
8278906	3.9612924082017944	-66.8180322670577	-12.715439186927636
10320170	77.0440093621169	-22.65339713780739	-7.669442432518323
9813102	1.1176305728508265	2.107818433581855	-20.965411924816927
10515651	42.34332316279434	15.169713485501376	-28.67655711472131
8212479	72.8625211957802	-41.47115178447356	26.34833085800085
9508395	189.03091751232697	-72.65732768954959	43.01051415812271
9873116	14.990190312915894	-86.06829550572232	0.3519614993161344
9873127	-23.683862249536645	-15.695594365917088	16.57846797070235
7732065	88.78171530839158	-61.88243744910022	4.72514138029417
7337994	-4.062956670074719	-55.46853496814924	8.322834782085003
8475511	-9.20950628120187	-158.29489924911016	-12.627573453434525
10711145	81.69628576463926	0.4374941639163126	0.49032850211055745
10120503	41.85915830348383	15.08900447257048	-20.7780134260288
6666011	-41.05223513518991	-42.105297294181554	-9.847357593666294
8540034	8.790363234238134	-34.86014016911426	-5.45984039337018
11013471	53.65702174106547	-12.82457750090677	-38.701992112051045
7257673	28.020927479066792	-43.509299281771945	-5.287024855598977
7175826	-30.629153855204947	-18.068748673460874	15.600148226456906
7732255	-5.044663905730227	20.626955559821425	-11.602942081299894
9692431	76.20164842654425	-40.45146383198792	-6.90319957196559
9508595	26.68669827642651	-101.2735432197455	-72.4104393990169
7093198	34.39066532567746	-47.110797069382016	-44.744363658508256
8410818	20.023602173413238	-7.4003243025882455	-23.210456532222135
10903874	38.21885704653599	7.987630399239322	-3.975577520955347
7870429	105.88878842822953	-38.025864083519	-6.71711948670208
7257814	84.768525231947	-73.87880729378682	-98.47963573693754
9753097	16.464881269105156	5.148439046301149	-42.402717044370796
10120707	162.26248222573878	-88.87867064294633	-46.66663604626425
8410890	102.81461876751875	-60.304441473559365	-55.60790616221863
8212786	26.591085899721776	-21.24406748080966	-4.656859047522286
10515966	-12.13979826756849	8.35894160661718	3.9738723283698114
9753178	-16.591503636074165	-58.422728347660296	-21.6848335806651
7939118	105.95487751664429	-72.61504049340829	-2.881033859105348
8475844	43.62839165276421	-51.24366839640123	-17.56899329841955
10711484	-27.088543690158968	-12.522330537459538	-8.051982991321138
7176070	-0.8781148772231209	-45.286660072803585	3.456306980015345
10055660	76.12086134652935	-62.1343615126527	-23.380299556571686
8475872	37.751351432704915	-14.540387347066172	-4.335943301938718
10055674	23.452344862820283	-6.984481964821441	-17.058470052627495
9993459	64.4512530041453	-45.90189914436212	-4.1745976343171165
9508757	-60.242182908548536	-90.35114814323708	83.01604814989768
10055700	94.75914225401934	-11.021125347401039	20.968612081984755
10777816	15.15992054088983	1.9350957431861104	14.929090724915643
8145176	47.74768160550903	-78.56974134904135	-63.22264349456465
11068380	36.361512890947196	3.537508990620694	19.969298455099192
7661515	116.28774690855583	-29.271054344068972	-27.1447170328807
6838665	125.39934038776732	-29.637046653120763	-34.60067799094715
6838707	-30.78435502900004	-15.625084190476855	22.82795778626901
9631782	-3.9724783810192834	-26.86783977615113	-22.727173788111912
7661609	39.23229928106947	0.25291252096781136	-11.53723614212987
8145311	54.389002412531305	-28.965648258104522	-8.995201982668886
8213145	15.775559531346827	-0.4653427884237544	34.67975587805498
7258268	74.01002575881641	-41.592900865689785	-47.174973423455235
7420223	19.40829229701152	-1.438945741544245	23.942366056611895
6262579	nan	nan	nan
7093705	33.020943963036636	-54.679177539932965	-34.01171125214134
9873628	45.23257142503249	4.928555674390424	-19.330313474961557
